COUNTYNAME,TOWNNAME,VILLNAME,fire,police,primary,secondary,gym,area,ID,名稱
臺北市,大安區,法治里,"1","1","1","1",,"109928",52|47,聯合醫院大安門診部
臺北市,信義區,黎平里,"1","1",,,,"125107",54|47,聯合醫院大安門診部
臺北市,信義區,黎順里,"1","1","1",,,"192881",54|47,聯合醫院大安門診部
臺北市,大安區,法治里,"1","1","1","1",,"109928",54|47,聯合醫院大安門診部
臺北市,大安區,群英里,"1","1","1","1",,"68695",54|51,聯合醫院大安門診部
臺北市,大安區,群賢里,"1","1","1","1",,"143419",54|51,聯合醫院大安門診部
臺北市,大安區,龍陣里,"1","1","1","1",,"88685",54|51,聯合醫院大安門診部
臺北市,大安區,龍雲里,"1","1","1","1",,"161164",54|51,聯合醫院大安門診部
臺北市,大安區,新龍里,"1","1","1","1",,"92542",54|51,聯合醫院大安門診部
臺北市,大安區,龍圖里,"1","1","1","1",,"219082",54|51,聯合醫院大安門診部
臺北市,大安區,龍陣里,"1","1","1","1",,"88685",54|51|50,聯合醫院大安門診部
臺北市,大安區,龍雲里,"1","1","1","1",,"161164",54|51|50,聯合醫院大安門診部
臺北市,大安區,新龍里,"1","1","1","1",,"92542",54|51|50,聯合醫院大安門診部
臺北市,大安區,龍圖里,"1","1","1","1",,"219082",54|51|50,聯合醫院大安門診部
臺北市,大安區,法治里,"1","1","1","1",,"109928",59|53,聯合醫院大安門診部
臺北市,大安區,住安里,"1","1","1","1",,"134690",59|53|51|50,聯合醫院大安門診部
臺北市,大安區,龍圖里,"1","1","1","1",,"219082",59|53|51|50,聯合醫院大安門診部
臺北市,大安區,法治里,"1","1","1","1",,"109928",59|53|52,聯合醫院大安門診部
臺北市,大安區,全安里,"1","1","1","1",,"131307",59|53|52,聯合醫院大安門診部
臺北市,大安區,通安里,"1","1","1","1",,"117764",59|53|52,聯合醫院大安門診部
臺北市,大安區,法治里,"1","1","1","1",,"109928",59|53|52|47,聯合醫院大安門診部
臺北市,大安區,通安里,"1","1","1","1",,"117764",59|53|52|47,聯合醫院大安門診部
臺北市,大安區,通安里,"1","1","1","1",,"117764",59|53|52|50,聯合醫院大安門診部
臺北市,大安區,通安里,"1","1","1","1",,"117764",59|53|52|51,聯合醫院大安門診部
臺北市,大安區,義安里,"1","1","1","1",,"173229",59|53|52|51,聯合醫院大安門診部
臺北市,大安區,龍雲里,"1","1","1","1",,"161164",59|53|52|51|50,聯合醫院大安門診部
臺北市,大安區,通安里,"1","1","1","1",,"117764",59|53|52|51|50,聯合醫院大安門診部
臺北市,大安區,義安里,"1","1","1","1",,"173229",59|53|52|51|50,聯合醫院大安門診部
臺北市,大安區,住安里,"1","1","1","1",,"134690",59|53|52|51|50,聯合醫院大安門診部
臺北市,大安區,群英里,"1","1","1","1",,"68695",59|54|53,聯合醫院大安門診部
臺北市,大安區,群賢里,"1","1","1","1",,"143419",59|54|53,聯合醫院大安門診部
臺北市,大安區,法治里,"1","1","1","1",,"109928",59|54|53,聯合醫院大安門診部
臺北市,大安區,全安里,"1","1","1","1",,"131307",59|54|53,聯合醫院大安門診部
臺北市,大安區,義安里,"1","1","1","1",,"173229",59|54|53,聯合醫院大安門診部
臺北市,大安區,群英里,"1","1","1","1",,"68695",59|54|53|51,聯合醫院大安門診部
臺北市,大安區,群賢里,"1","1","1","1",,"143419",59|54|53|51,聯合醫院大安門診部
臺北市,大安區,全安里,"1","1","1","1",,"131307",59|54|53|51,聯合醫院大安門診部
臺北市,大安區,龍雲里,"1","1","1","1",,"161164",59|54|53|51,聯合醫院大安門診部
臺北市,大安區,義安里,"1","1","1","1",,"173229",59|54|53|51,聯合醫院大安門診部
臺北市,大安區,龍陣里,"1","1","1","1",,"88685",59|54|53|51|50,聯合醫院大安門診部
臺北市,大安區,龍雲里,"1","1","1","1",,"161164",59|54|53|51|50,聯合醫院大安門診部
臺北市,大安區,住安里,"1","1","1","1",,"134690",59|54|53|51|50,聯合醫院大安門診部
臺北市,大安區,龍圖里,"1","1","1","1",,"219082",59|54|53|51|50,聯合醫院大安門診部
臺北市,大安區,法治里,"1","1","1","1",,"109928",59|54|53|52,聯合醫院大安門診部
臺北市,大安區,全安里,"1","1","1","1",,"131307",59|54|53|52,聯合醫院大安門診部
臺北市,大安區,通安里,"1","1","1","1",,"117764",59|54|53|52,聯合醫院大安門診部
臺北市,大安區,義安里,"1","1","1","1",,"173229",59|54|53|52,聯合醫院大安門診部
臺北市,大安區,全安里,"1","1","1","1",,"131307",59|54|53|52|51,聯合醫院大安門診部
臺北市,大安區,龍雲里,"1","1","1","1",,"161164",59|54|53|52|51,聯合醫院大安門診部
臺北市,大安區,通安里,"1","1","1","1",,"117764",59|54|53|52|51,聯合醫院大安門診部
臺北市,大安區,義安里,"1","1","1","1",,"173229",59|54|53|52|51,聯合醫院大安門診部
臺北市,大安區,龍雲里,"1","1","1","1",,"161164",59|54|53|52|51|50,聯合醫院大安門診部
臺北市,大安區,義安里,"1","1","1","1",,"173229",59|54|53|52|51|50,聯合醫院大安門診部
臺北市,大安區,住安里,"1","1","1","1",,"134690",59|54|53|52|51|50,聯合醫院大安門診部
臺北市,大安區,大學里,"1","1","1","1",,"190848",62|54,聯合醫院大安門診部
臺北市,大安區,學府里,"1","1","1","1",,"2269285",62|54,聯合醫院大安門診部
臺北市,大安區,龍坡里,"1","1","1","1",,"145233",62|54,聯合醫院大安門診部
臺北市,大安區,龍門里,"1","1","1","1",,"509991",62|54,聯合醫院大安門診部
臺北市,大安區,黎元里,,"1","1",,,"294081",,聯合醫院大安門診部
臺北市,大安區,芳和里,"1","1","1",,,"278112",,聯合醫院大安門診部
臺北市,大安區,虎嘯里,"1","1","1",,,"145245",,聯合醫院大安門診部
臺北市,大安區,臥龍里,"1","1","1","1",,"195247",,聯合醫院大安門診部
臺北市,大安區,龍淵里,"1","1","1","1",,"173462",,聯合醫院大安門診部
臺北市,大安區,龍生里,"1","1","1","1",,"125154",,聯合醫院大安門診部
臺北市,松山區,東勢里,"1","1","1","1","1","90284",46|45,台北秀傳醫院
臺北市,松山區,東光里,"1","1","1","1",,"187425",46|45,台北秀傳醫院
臺北市,松山區,美仁里,"1","1","1","1","1","220408",46|45,台北秀傳醫院
臺北市,松山區,中正里,"1","1","1","1","1","352060",46|45,台北秀傳醫院
臺北市,松山區,中華里,"1","1","1","1","1","197638",46|45,台北秀傳醫院
臺北市,信義區,西村里,"1","1","1","1","1","523184",48|47,台北秀傳醫院
臺北市,松山區,福成里,"1","1","1","1","1","73812",50|46,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",50|46,台北秀傳醫院
臺北市,松山區,中正里,"1","1","1","1","1","352060",50|46,台北秀傳醫院
臺北市,大安區,光武里,"1","1","1","1","1","200559",51|50,台北秀傳醫院
臺北市,松山區,福成里,"1","1","1","1","1","73812",51|50|46,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",51|50|46,台北秀傳醫院
臺北市,信義區,中興里,"1","1","1",,,"83146",52|47,台北秀傳醫院
臺北市,信義區,西村里,"1","1","1","1","1","523184",52|47,台北秀傳醫院
臺北市,松山區,東光里,"1","1","1","1",,"187425",55|45,台北秀傳醫院
臺北市,松山區,新聚里,"1","1","1","1",,"149765",55|45,台北秀傳醫院
臺北市,松山區,吉祥里,"1","1","1","1",,"216800",55|45,台北秀傳醫院
臺北市,松山區,復勢里,"1","1","1","1","1","130265",55|45,台北秀傳醫院
臺北市,松山區,復源里,"1","1","1","1","1","52206",55|45,台北秀傳醫院
臺北市,松山區,復建里,"1","1","1","1","1","86288",55|45,台北秀傳醫院
臺北市,松山區,復盛里,"1","1","1","1",,"155311",55|45,台北秀傳醫院
臺北市,信義區,新仁里,"1","1","1","1",,"591682",55|45,台北秀傳醫院
臺北市,松山區,美仁里,"1","1","1","1","1","220408",55|46,台北秀傳醫院
臺北市,松山區,福成里,"1","1","1","1","1","73812",55|46,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|46,台北秀傳醫院
臺北市,松山區,中正里,"1","1","1","1","1","352060",55|46,台北秀傳醫院
臺北市,松山區,東勢里,"1","1","1","1","1","90284",55|46|45,台北秀傳醫院
臺北市,松山區,東光里,"1","1","1","1",,"187425",55|46|45,台北秀傳醫院
臺北市,松山區,吉祥里,"1","1","1","1",,"216800",55|46|45,台北秀傳醫院
臺北市,松山區,復勢里,"1","1","1","1","1","130265",55|46|45,台北秀傳醫院
臺北市,松山區,美仁里,"1","1","1","1","1","220408",55|46|45,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|46|45,台北秀傳醫院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",55|46|45,台北秀傳醫院
臺北市,松山區,復源里,"1","1","1","1","1","52206",55|46|45,台北秀傳醫院
臺北市,松山區,復建里,"1","1","1","1","1","86288",55|46|45,台北秀傳醫院
臺北市,松山區,中華里,"1","1","1","1","1","197638",55|46|45,台北秀傳醫院
臺北市,信義區,西村里,"1","1","1","1","1","523184",55|47,台北秀傳醫院
臺北市,松山區,福成里,"1","1","1","1","1","73812",55|50|46,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|50|46,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|50|46|45,台北秀傳醫院
臺北市,松山區,福成里,"1","1","1","1","1","73812",55|51|50|46,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|51|50|46,台北秀傳醫院
臺北市,信義區,正和里,"1","1","1",,,"75362",55|52,台北秀傳醫院
臺北市,信義區,西村里,"1","1","1","1","1","523184",55|52,台北秀傳醫院
臺北市,信義區,興隆里,"1","1","1",,,"257166",55|52,台北秀傳醫院
臺北市,信義區,興雅里,"1","1","1","1",,"248849",55|52,台北秀傳醫院
臺北市,大安區,華聲里,"1","1","1",,,"137817",55|52,台北秀傳醫院
臺北市,信義區,新仁里,"1","1","1","1",,"591682",55|52,台北秀傳醫院
臺北市,大安區,華聲里,"1","1","1",,,"137817",55|52|45,台北秀傳醫院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",55|52|45,台北秀傳醫院
臺北市,松山區,復源里,"1","1","1","1","1","52206",55|52|45,台北秀傳醫院
臺北市,松山區,復建里,"1","1","1","1","1","86288",55|52|45,台北秀傳醫院
臺北市,松山區,復盛里,"1","1","1","1",,"155311",55|52|45,台北秀傳醫院
臺北市,信義區,新仁里,"1","1","1","1",,"591682",55|52|45,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|52|46|45,台北秀傳醫院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",55|52|46|45,台北秀傳醫院
臺北市,松山區,復源里,"1","1","1","1","1","52206",55|52|46|45,台北秀傳醫院
臺北市,信義區,中興里,"1","1","1",,,"83146",55|52|47,台北秀傳醫院
臺北市,信義區,正和里,"1","1","1",,,"75362",55|52|47,台北秀傳醫院
臺北市,大安區,光信里,"1","1","1","1",,"136075",55|52|47,台北秀傳醫院
臺北市,信義區,西村里,"1","1","1","1","1","523184",55|52|47,台北秀傳醫院
臺北市,信義區,興隆里,"1","1","1",,,"257166",55|52|47,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|52|50|46,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|52|50|46|45,台北秀傳醫院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",55|52|50|46|45,台北秀傳醫院
臺北市,大安區,仁愛里,"1","1","1","1",,"211185",59|53|51|50,台北秀傳醫院
臺北市,大安區,光武里,"1","1","1","1","1","200559",59|53|51|50,台北秀傳醫院
臺北市,松山區,福成里,"1","1","1","1","1","73812",59|53|51|50,台北秀傳醫院
臺北市,松山區,福成里,"1","1","1","1","1","73812",59|53|51|50|46,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|53|51|50|46,台北秀傳醫院
臺北市,大安區,敦煌里,"1","1","1","1",,"131062",59|53|52,台北秀傳醫院
臺北市,信義區,中興里,"1","1","1",,,"83146",59|53|52|47,台北秀傳醫院
臺北市,大安區,光信里,"1","1","1","1",,"136075",59|53|52|47,台北秀傳醫院
臺北市,大安區,敦煌里,"1","1","1","1",,"131062",59|53|52|47,台北秀傳醫院
臺北市,信義區,西村里,"1","1","1","1","1","523184",59|53|52|47,台北秀傳醫院
臺北市,大安區,敦煌里,"1","1","1","1",,"131062",59|53|52|50,台北秀傳醫院
臺北市,大安區,敦煌里,"1","1","1","1",,"131062",59|53|52|51|50,台北秀傳醫院
臺北市,大安區,敦安里,"1","1","1","1",,"178008",59|53|52|51|50,台北秀傳醫院
臺北市,大安區,德安里,"1","1","1","1",,"146283",59|53|52|51|50,台北秀傳醫院
臺北市,大安區,仁愛里,"1","1","1","1",,"211185",59|53|52|51|50,台北秀傳醫院
臺北市,大安區,光武里,"1","1","1","1","1","200559",59|53|52|51|50,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|50|46,台北秀傳醫院
臺北市,大安區,光武里,"1","1","1","1","1","200559",59|55|53|51|50,台北秀傳醫院
臺北市,松山區,福成里,"1","1","1","1","1","73812",59|55|53|51|50,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|51|50,台北秀傳醫院
臺北市,松山區,福成里,"1","1","1","1","1","73812",59|55|53|51|50|46,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|51|50|46,台北秀傳醫院
臺北市,信義區,正和里,"1","1","1",,,"75362",59|55|53|52,台北秀傳醫院
臺北市,大安區,光信里,"1","1","1","1",,"136075",59|55|53|52,台北秀傳醫院
臺北市,大安區,敦煌里,"1","1","1","1",,"131062",59|55|53|52,台北秀傳醫院
臺北市,信義區,興隆里,"1","1","1",,,"257166",59|55|53|52,台北秀傳醫院
臺北市,大安區,正聲里,"1","1","1","1",,"106197",59|55|53|52,台北秀傳醫院
臺北市,大安區,華聲里,"1","1","1",,,"137817",59|55|53|52,台北秀傳醫院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",59|55|53|52,台北秀傳醫院
臺北市,松山區,復源里,"1","1","1","1","1","52206",59|55|53|52,台北秀傳醫院
臺北市,信義區,新仁里,"1","1","1","1",,"591682",59|55|53|52,台北秀傳醫院
臺北市,大安區,華聲里,"1","1","1",,,"137817",59|55|53|52|45,台北秀傳醫院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",59|55|53|52|45,台北秀傳醫院
臺北市,松山區,復源里,"1","1","1","1","1","52206",59|55|53|52|45,台北秀傳醫院
臺北市,松山區,復建里,"1","1","1","1","1","86288",59|55|53|52|45,台北秀傳醫院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",59|55|53|52|46|45,台北秀傳醫院
臺北市,信義區,中興里,"1","1","1",,,"83146",59|55|53|52|47,台北秀傳醫院
臺北市,信義區,正和里,"1","1","1",,,"75362",59|55|53|52|47,台北秀傳醫院
臺北市,大安區,光信里,"1","1","1","1",,"136075",59|55|53|52|47,台北秀傳醫院
臺北市,大安區,敦煌里,"1","1","1","1",,"131062",59|55|53|52|47,台北秀傳醫院
臺北市,信義區,西村里,"1","1","1","1","1","523184",59|55|53|52|47,台北秀傳醫院
臺北市,大安區,光信里,"1","1","1","1",,"136075",59|55|53|52|50,台北秀傳醫院
臺北市,大安區,敦煌里,"1","1","1","1",,"131062",59|55|53|52|50,台北秀傳醫院
臺北市,大安區,正聲里,"1","1","1","1",,"106197",59|55|53|52|50,台北秀傳醫院
臺北市,大安區,車層里,"1","1","1","1","1","121700",59|55|53|52|50,台北秀傳醫院
臺北市,大安區,建安里,"1","1","1","1","1","149733",59|55|53|52|50,台北秀傳醫院
臺北市,大安區,華聲里,"1","1","1",,,"137817",59|55|53|52|50,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|52|50,台北秀傳醫院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",59|55|53|52|50,台北秀傳醫院
臺北市,松山區,復源里,"1","1","1","1","1","52206",59|55|53|52|50,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|52|50|45,台北秀傳醫院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",59|55|53|52|50|45,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|52|50|46,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|52|50|46|45,台北秀傳醫院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",59|55|53|52|50|46|45,台北秀傳醫院
臺北市,大安區,光信里,"1","1","1","1",,"136075",59|55|53|52|51|50,台北秀傳醫院
臺北市,大安區,敦煌里,"1","1","1","1",,"131062",59|55|53|52|51|50,台北秀傳醫院
臺北市,大安區,敦安里,"1","1","1","1",,"178008",59|55|53|52|51|50,台北秀傳醫院
臺北市,大安區,德安里,"1","1","1","1",,"146283",59|55|53|52|51|50,台北秀傳醫院
臺北市,大安區,建倫里,"1","1","1","1",,"167034",59|55|53|52|51|50,台北秀傳醫院
臺北市,大安區,仁愛里,"1","1","1","1",,"211185",59|55|53|52|51|50,台北秀傳醫院
臺北市,大安區,車層里,"1","1","1","1","1","121700",59|55|53|52|51|50,台北秀傳醫院
臺北市,大安區,建安里,"1","1","1","1","1","149733",59|55|53|52|51|50,台北秀傳醫院
臺北市,大安區,光武里,"1","1","1","1","1","200559",59|55|53|52|51|50,台北秀傳醫院
臺北市,松山區,福成里,"1","1","1","1","1","73812",59|55|53|52|51|50,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|52|51|50,台北秀傳醫院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|52|51|50|46,台北秀傳醫院
臺北市,信義區,敦厚里,"1","1","1","1",,"111944",,台北秀傳醫院
臺北市,中山區,興亞里,"1","1","1","1",,"247716",57|56,馬偕紀念醫院
臺北市,中山區,康樂里,"1","1","1","1","1","155263",57|56,馬偕紀念醫院
臺北市,中山區,民安里,"1","1","1","1","1","226848",57|56,馬偕紀念醫院
臺北市,中山區,中吉里,"1","1","1","1",,"193309",57|56,馬偕紀念醫院
臺北市,中山區,中原里,"1","1","1","1",,"169424",57|56,馬偕紀念醫院
臺北市,中山區,中山里,"1","1","1","1","1","164877",57|56,馬偕紀念醫院
臺北市,中山區,聚盛里,"1","1","1","1","1","119025",57|56,馬偕紀念醫院
臺北市,中山區,聚葉里,"1","1",,"1",,"128919",57|56,馬偕紀念醫院
臺北市,中山區,集英里,"1","1","1","1","1","349449",57|56,馬偕紀念醫院
臺北市,中山區,中吉里,"1","1","1","1",,"193309",58|57,馬偕紀念醫院
臺北市,中山區,中庄里,"1","1","1","1",,"145705",58|57,馬偕紀念醫院
臺北市,中山區,新生里,"1","1","1","1",,"136806",58|57,馬偕紀念醫院
臺北市,中山區,新福里,"1","1",,"1",,"139210",58|57,馬偕紀念醫院
臺北市,中山區,新喜里,"1","1",,"1",,"109347",58|57,馬偕紀念醫院
臺北市,中山區,新庄里,"1","1",,"1",,"635248",58|57,馬偕紀念醫院
臺北市,中山區,圓山里,"1","1","1","1","1","621206",58|57,馬偕紀念醫院
臺北市,中山區,中吉里,"1","1","1","1",,"193309",58|57|56,馬偕紀念醫院
臺北市,中山區,中原里,"1","1","1","1",,"169424",58|57|56,馬偕紀念醫院
臺北市,中山區,中山里,"1","1","1","1","1","164877",58|57|56,馬偕紀念醫院
臺北市,中山區,聚盛里,"1","1","1","1","1","119025",58|57|56,馬偕紀念醫院
臺北市,中山區,中庄里,"1","1","1","1",,"145705",58|57|56,馬偕紀念醫院
臺北市,中山區,新生里,"1","1","1","1",,"136806",58|57|56,馬偕紀念醫院
臺北市,中山區,聚葉里,"1","1",,"1",,"128919",58|57|56,馬偕紀念醫院
臺北市,中山區,新福里,"1","1",,"1",,"139210",58|57|56,馬偕紀念醫院
臺北市,中山區,恆安里,"1","1",,"1",,"130612",58|57|56,馬偕紀念醫院
臺北市,中山區,晴光里,"1","1",,"1",,"109386",58|57|56,馬偕紀念醫院
臺北市,中山區,新喜里,"1","1",,"1",,"109347",58|57|56,馬偕紀念醫院
臺北市,中山區,新庄里,"1","1",,"1",,"635248",58|57|56,馬偕紀念醫院
臺北市,中山區,圓山里,"1","1","1","1","1","621206",58|57|56,馬偕紀念醫院
臺北市,中山區,正義里,"1","1","1","1","1","133910",61|56,馬偕紀念醫院
臺北市,中山區,正得里,"1","1","1","1","1","146232",61|56,馬偕紀念醫院
臺北市,大同區,建泰里,"1","1","1","1","1","124500",61|56,馬偕紀念醫院
臺北市,大同區,建明里,"1","1","1","1","1","149725",61|56,馬偕紀念醫院
臺北市,中山區,民安里,"1","1","1","1","1","226848",61|56,馬偕紀念醫院
臺北市,大同區,南芳里,"1","1","1","1","1","222441",65|8,馬偕紀念醫院
臺北市,大同區,建泰里,"1","1","1","1","1","124500",66|56,馬偕紀念醫院
臺北市,大同區,建功里,"1","1","1","1",,"122633",66|56,馬偕紀念醫院
臺北市,大同區,建明里,"1","1","1","1","1","149725",66|56,馬偕紀念醫院
臺北市,大同區,朝陽里,"1","1","1","1",,"103312",66|56,馬偕紀念醫院
臺北市,大同區,星明里,"1","1","1","1","1","155570",66|56,馬偕紀念醫院
臺北市,大同區,光能里,"1","1","1","1","1","121788",66|56,馬偕紀念醫院
臺北市,大同區,建明里,"1","1","1","1","1","149725",66|61,馬偕紀念醫院
臺北市,中山區,民安里,"1","1","1","1","1","226848",66|61,馬偕紀念醫院
臺北市,大同區,建泰里,"1","1","1","1","1","124500",66|61|56,馬偕紀念醫院
臺北市,大同區,建明里,"1","1","1","1","1","149725",66|61|56,馬偕紀念醫院
臺北市,大同區,朝陽里,"1","1","1","1",,"103312",66|65,馬偕紀念醫院
臺北市,大同區,延平里,"1","1","1","1",,"92421",66|65,馬偕紀念醫院
臺北市,大同區,南芳里,"1","1","1","1","1","222441",66|65,馬偕紀念醫院
臺北市,大同區,朝陽里,"1","1","1","1",,"103312",66|65|56,馬偕紀念醫院
臺北市,大同區,星明里,"1","1","1","1","1","155570",66|65|56,馬偕紀念醫院
臺北市,大同區,延平里,"1","1","1","1",,"92421",66|65|56,馬偕紀念醫院
臺北市,大同區,星明里,"1","1","1","1","1","155570",67|56,馬偕紀念醫院
臺北市,大同區,光能里,"1","1","1","1","1","121788",67|56,馬偕紀念醫院
臺北市,中山區,民安里,"1","1","1","1","1","226848",67|56,馬偕紀念醫院
臺北市,中山區,民安里,"1","1","1","1","1","226848",67|57|56,馬偕紀念醫院
臺北市,中山區,聚盛里,"1","1","1","1","1","119025",67|57|56,馬偕紀念醫院
臺北市,中山區,聚葉里,"1","1",,"1",,"128919",67|57|56,馬偕紀念醫院
臺北市,中山區,集英里,"1","1","1","1","1","349449",67|57|56,馬偕紀念醫院
臺北市,中山區,圓山里,"1","1","1","1","1","621206",67|58,馬偕紀念醫院
臺北市,中山區,圓山里,"1","1","1","1","1","621206",67|58|57,馬偕紀念醫院
臺北市,中山區,聚葉里,"1","1",,"1",,"128919",67|58|57|56,馬偕紀念醫院
臺北市,中山區,恆安里,"1","1",,"1",,"130612",67|58|57|56,馬偕紀念醫院
臺北市,中山區,晴光里,"1","1",,"1",,"109386",67|58|57|56,馬偕紀念醫院
臺北市,中山區,圓山里,"1","1","1","1","1","621206",67|58|57|56,馬偕紀念醫院
臺北市,大同區,延平里,"1","1","1","1",,"92421",67|65,馬偕紀念醫院
臺北市,大同區,南芳里,"1","1","1","1","1","222441",67|65,馬偕紀念醫院
臺北市,大同區,隆和里,"1","1","1","1","1","120246",67|65,馬偕紀念醫院
臺北市,大同區,蓬萊里,"1","1","1","1","1","154984",67|65,馬偕紀念醫院
臺北市,中山區,集英里,"1","1","1","1","1","349449",67|65,馬偕紀念醫院
臺北市,大同區,斯文里,"1","1","1","1","1","102828",67|65,馬偕紀念醫院
臺北市,大同區,揚雅里,"1","1","1","1","1","66623",67|65,馬偕紀念醫院
臺北市,中山區,圓山里,"1","1","1","1","1","621206",67|65,馬偕紀念醫院
臺北市,大同區,南芳里,"1","1","1","1","1","222441",67|65|8,馬偕紀念醫院
臺北市,大同區,星明里,"1","1","1","1","1","155570",67|65|56,馬偕紀念醫院
臺北市,大同區,光能里,"1","1","1","1","1","121788",67|65|56,馬偕紀念醫院
臺北市,中山區,民安里,"1","1","1","1","1","226848",67|65|56,馬偕紀念醫院
臺北市,大同區,雙連里,"1","1","1","1","1","210290",67|65|56,馬偕紀念醫院
臺北市,大同區,延平里,"1","1","1","1",,"92421",67|65|56,馬偕紀念醫院
臺北市,大同區,民權里,"1","1","1","1","1","212559",67|65|56,馬偕紀念醫院
臺北市,大同區,南芳里,"1","1","1","1","1","222441",67|65|56,馬偕紀念醫院
臺北市,大同區,隆和里,"1","1","1","1","1","120246",67|65|56,馬偕紀念醫院
臺北市,大同區,蓬萊里,"1","1","1","1","1","154984",67|65|56,馬偕紀念醫院
臺北市,中山區,晴光里,"1","1",,"1",,"109386",67|65|56,馬偕紀念醫院
臺北市,中山區,集英里,"1","1","1","1","1","349449",67|65|56,馬偕紀念醫院
臺北市,大同區,斯文里,"1","1","1","1","1","102828",67|65|56,馬偕紀念醫院
臺北市,大同區,揚雅里,"1","1","1","1","1","66623",67|65|56,馬偕紀念醫院
臺北市,中山區,圓山里,"1","1","1","1","1","621206",67|65|56,馬偕紀念醫院
臺北市,中山區,民安里,"1","1","1","1","1","226848",67|65|57|56,馬偕紀念醫院
臺北市,中山區,聚盛里,"1","1","1","1","1","119025",67|65|57|56,馬偕紀念醫院
臺北市,中山區,聚葉里,"1","1",,"1",,"128919",67|65|57|56,馬偕紀念醫院
臺北市,中山區,恆安里,"1","1",,"1",,"130612",67|65|57|56,馬偕紀念醫院
臺北市,中山區,晴光里,"1","1",,"1",,"109386",67|65|57|56,馬偕紀念醫院
臺北市,中山區,集英里,"1","1","1","1","1","349449",67|65|57|56,馬偕紀念醫院
臺北市,中山區,圓山里,"1","1","1","1","1","621206",67|65|57|56,馬偕紀念醫院
臺北市,中山區,圓山里,"1","1","1","1","1","621206",67|65|58,馬偕紀念醫院
臺北市,中山區,圓山里,"1","1","1","1","1","621206",67|65|58|56,馬偕紀念醫院
臺北市,中山區,圓山里,"1","1","1","1","1","621206",67|65|58|57,馬偕紀念醫院
臺北市,中山區,聚葉里,"1","1",,"1",,"128919",67|65|58|57|56,馬偕紀念醫院
臺北市,中山區,恆安里,"1","1",,"1",,"130612",67|65|58|57|56,馬偕紀念醫院
臺北市,中山區,晴光里,"1","1",,"1",,"109386",67|65|58|57|56,馬偕紀念醫院
臺北市,中山區,圓山里,"1","1","1","1","1","621206",67|65|58|57|56,馬偕紀念醫院
臺北市,大同區,星明里,"1","1","1","1","1","155570",67|66|56,馬偕紀念醫院
臺北市,大同區,朝陽里,"1","1","1","1",,"103312",67|66|65,馬偕紀念醫院
臺北市,大同區,延平里,"1","1","1","1",,"92421",67|66|65,馬偕紀念醫院
臺北市,大同區,南芳里,"1","1","1","1","1","222441",67|66|65,馬偕紀念醫院
臺北市,大同區,朝陽里,"1","1","1","1",,"103312",67|66|65|56,馬偕紀念醫院
臺北市,大同區,星明里,"1","1","1","1","1","155570",67|66|65|56,馬偕紀念醫院
臺北市,大同區,雙連里,"1","1","1","1","1","210290",67|66|65|56,馬偕紀念醫院
臺北市,大同區,延平里,"1","1","1","1",,"92421",67|66|65|56,馬偕紀念醫院
臺北市,大同區,民權里,"1","1","1","1","1","212559",67|66|65|56,馬偕紀念醫院
臺北市,大同區,建功里,"1","1","1","1",,"122633",69|66,馬偕紀念醫院
